ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2018-03-16 00:00:00+00:00,35,1,23252,2759.0,2766.25,2750.25,2755.5,1070375,ES.v.0
2018-03-18 00:00:00+00:00,35,1,23252,2756.25,2756.5,2751.0,2753.5,13237,ES.v.0
2018-03-19 00:00:00+00:00,35,1,23252,2753.75,2756.0,2697.25,2718.25,1945623,ES.v.0
2018-03-20 00:00:00+00:00,35,1,23252,2718.25,2729.0,2712.75,2722.25,1077661,ES.v.0
2018-03-21 00:00:00+00:00,35,1,23252,2722.25,2744.0,2712.5,2718.5,1386135,ES.v.0
2018-03-22 00:00:00+00:00,35,1,23252,2718.5,2726.25,2626.5,2629.0,2517126,ES.v.0
2018-03-23 00:00:00+00:00,35,1,23252,2628.75,2658.75,2586.0,2596.5,2717774,ES.v.0
2018-03-25 00:00:00+00:00,35,1,23252,2595.0,2606.0,2591.0,2604.75,44812,ES.v.0
2018-03-26 00:00:00+00:00,35,1,23252,2604.25,2663.25,2601.75,2662.25,2167844,ES.v.0
2018-03-27 00:00:00+00:00,35,1,23252,2662.5,2679.75,2596.0,2615.75,2366379,ES.v.0
2018-03-28 00:00:00+00:00,35,1,23252,2615.75,2633.75,2593.0,2611.5,2719509,ES.v.0
2018-03-29 00:00:00+00:00,35,1,23252,2611.25,2659.5,2601.0,2637.5,1939100,ES.v.0
2018-04-01 00:00:00+00:00,35,1,23252,2635.0,2641.5,2631.25,2636.0,21627,ES.v.0
2018-04-02 00:00:00+00:00,35,1,23252,2636.0,2641.25,2552.0,2583.5,2320296,ES.v.0
2018-04-03 00:00:00+00:00,35,1,23252,2583.75,2618.75,2573.5,2609.0,2126980,ES.v.0
2018-04-04 00:00:00+00:00,35,1,23252,2609.0,2653.0,2559.5,2652.0,2176270,ES.v.0
2018-04-05 00:00:00+00:00,35,1,23252,2652.0,2672.25,2619.75,2631.0,1658170,ES.v.0
2018-04-06 00:00:00+00:00,35,1,23252,2631.25,2656.75,2584.5,2605.0,2411121,ES.v.0
2018-04-08 00:00:00+00:00,35,1,23252,2607.5,2617.0,2607.5,2614.5,23871,ES.v.0
2018-04-09 00:00:00+00:00,35,1,23252,2614.5,2653.75,2610.0,2615.75,1702795,ES.v.0
2018-04-10 00:00:00+00:00,35,1,23252,2615.75,2666.25,2612.75,2648.75,1935390,ES.v.0
2018-04-11 00:00:00+00:00,35,1,23252,2648.75,2661.25,2626.0,2647.25,1573797,ES.v.0
2018-04-12 00:00:00+00:00,35,1,23252,2647.25,2675.0,2639.75,2656.75,1264689,ES.v.0
2018-04-13 00:00:00+00:00,35,1,23252,2656.5,2680.5,2644.75,2659.25,1620824,ES.v.0
2018-04-15 00:00:00+00:00,35,1,23252,2673.25,2677.5,2671.75,2673.75,25649,ES.v.0
2018-04-16 00:00:00+00:00,35,1,23252,2673.75,2687.0,2660.75,2681.25,1167059,ES.v.0
2018-04-17 00:00:00+00:00,35,1,23252,2681.5,2713.75,2681.0,2707.0,1212760,ES.v.0
2018-04-18 00:00:00+00:00,35,1,23252,2707.25,2718.5,2703.75,2712.75,1021423,ES.v.0
2018-04-19 00:00:00+00:00,35,1,23252,2712.75,2713.25,2681.5,2693.0,1509197,ES.v.0
2018-04-20 00:00:00+00:00,35,1,23252,2693.25,2698.25,2659.75,2671.25,1558248,ES.v.0
2018-04-22 00:00:00+00:00,35,1,23252,2683.0,2684.75,2673.0,2677.5,19341,ES.v.0
2018-04-23 00:00:00+00:00,35,1,23252,2677.25,2683.0,2657.25,2675.0,1184387,ES.v.0
2018-04-24 00:00:00+00:00,35,1,23252,2675.0,2688.5,2616.0,2638.0,2296136,ES.v.0
2018-04-25 00:00:00+00:00,35,1,23252,2638.0,2654.75,2611.25,2650.5,1851955,ES.v.0
2018-04-26 00:00:00+00:00,35,1,23252,2650.5,2677.5,2639.5,2672.0,1236551,ES.v.0
2018-04-27 00:00:00+00:00,35,1,23252,2672.0,2676.25,2657.75,2671.5,1108949,ES.v.0
2018-04-29 00:00:00+00:00,35,1,23252,2670.5,2679.25,2670.0,2673.0,12137,ES.v.0
2018-04-30 00:00:00+00:00,35,1,23252,2673.25,2682.25,2641.25,2648.25,1276565,ES.v.0
2018-05-01 00:00:00+00:00,35,1,23252,2648.5,2658.0,2623.25,2656.0,1283658,ES.v.0
2018-05-02 00:00:00+00:00,35,1,23252,2656.0,2658.5,2624.25,2628.25,1369814,ES.v.0
2018-05-03 00:00:00+00:00,35,1,23252,2628.5,2636.25,2591.25,2626.5,2069770,ES.v.0
2018-05-04 00:00:00+00:00,35,1,23252,2626.75,2669.5,2612.25,2664.0,1613532,ES.v.0
2018-05-06 00:00:00+00:00,35,1,23252,2662.75,2672.75,2661.25,2669.5,14856,ES.v.0
2018-05-07 00:00:00+00:00,35,1,23252,2669.25,2681.5,2662.5,2667.25,1094754,ES.v.0
2018-05-08 00:00:00+00:00,35,1,23252,2667.25,2674.25,2652.25,2668.0,1238857,ES.v.0
2018-05-09 00:00:00+00:00,35,1,23252,2667.75,2700.0,2666.5,2695.75,1215851,ES.v.0
2018-05-10 00:00:00+00:00,35,1,23252,2695.75,2725.0,2694.25,2720.25,1144401,ES.v.0
2018-05-11 00:00:00+00:00,35,1,23252,2720.5,2732.5,2716.5,2728.0,1015957,ES.v.0
2018-05-13 00:00:00+00:00,35,1,23252,2727.25,2736.5,2727.25,2736.25,13807,ES.v.0
2018-05-14 00:00:00+00:00,35,1,23252,2736.0,2741.25,2724.25,2730.0,904543,ES.v.0
2018-05-15 00:00:00+00:00,35,1,23252,2730.0,2731.25,2700.5,2706.75,1484585,ES.v.0
2018-05-16 00:00:00+00:00,35,1,23252,2706.75,2728.0,2704.5,2724.5,1019909,ES.v.0
2018-05-17 00:00:00+00:00,35,1,23252,2724.5,2732.0,2711.0,2722.5,1044479,ES.v.0
2018-05-18 00:00:00+00:00,35,1,23252,2722.5,2727.0,2708.75,2712.25,959730,ES.v.0
2018-05-20 00:00:00+00:00,35,1,23252,2728.75,2736.25,2728.25,2730.0,26312,ES.v.0
2018-05-21 00:00:00+00:00,35,1,23252,2730.0,2739.25,2724.25,2731.5,880719,ES.v.0
2018-05-22 00:00:00+00:00,35,1,23252,2731.25,2741.75,2721.5,2724.5,850568,ES.v.0
2018-05-23 00:00:00+00:00,35,1,23252,2724.5,2733.0,2704.5,2728.25,1247423,ES.v.0
2018-05-24 00:00:00+00:00,35,1,23252,2728.25,2733.25,2705.75,2729.75,1201830,ES.v.0
2018-05-25 00:00:00+00:00,35,1,23252,2729.75,2737.75,2713.75,2720.75,952851,ES.v.0
2018-05-27 00:00:00+00:00,35,1,23252,2729.0,2731.0,2726.0,2729.5,11380,ES.v.0
2018-05-28 00:00:00+00:00,35,1,23252,2729.5,2731.75,2718.25,2722.25,97011,ES.v.0
2018-05-29 00:00:00+00:00,35,1,23252,2722.25,2723.0,2675.0,2688.0,1814915,ES.v.0
2018-05-30 00:00:00+00:00,35,1,23252,2688.0,2729.25,2685.75,2720.25,1366450,ES.v.0
2018-05-31 00:00:00+00:00,35,1,23252,2720.25,2728.25,2699.75,2708.5,1585619,ES.v.0
2018-06-01 00:00:00+00:00,35,1,23252,2708.75,2737.0,2707.0,2734.75,1139507,ES.v.0
2018-06-03 00:00:00+00:00,35,1,23252,2731.0,2734.0,2729.0,2734.0,10574,ES.v.0
2018-06-04 00:00:00+00:00,35,1,23252,2734.0,2749.25,2733.25,2745.75,797348,ES.v.0
2018-06-05 00:00:00+00:00,35,1,23252,2745.5,2753.25,2739.0,2751.25,931513,ES.v.0
2018-06-06 00:00:00+00:00,35,1,23252,2751.25,2774.75,2748.0,2771.25,1123117,ES.v.0
2018-06-07 00:00:00+00:00,35,1,23252,2771.25,2779.75,2760.0,2772.0,1242712,ES.v.0
2018-06-08 00:00:00+00:00,35,1,23252,2772.25,2779.75,2752.0,2779.25,703504,ES.v.0
2018-06-10 00:00:00+00:00,35,1,23252,2771.0,2774.25,2770.5,2773.5,7485,ES.v.0
2018-06-11 00:00:00+00:00,35,1,23252,2773.75,2790.5,2773.5,2785.5,350460,ES.v.0
2018-06-12 00:00:00+00:00,35,1,57287,2789.0,2794.0,2782.25,2792.75,785362,ES.v.0
2018-06-13 00:00:00+00:00,35,1,57287,2792.75,2796.0,2777.75,2780.75,978426,ES.v.0
2018-06-14 00:00:00+00:00,35,1,57287,2780.75,2794.0,2772.25,2787.75,1047903,ES.v.0
2018-06-15 00:00:00+00:00,35,1,57287,2787.5,2788.5,2765.5,2781.5,1445605,ES.v.0
2018-06-17 00:00:00+00:00,35,1,57287,2780.0,2786.75,2779.0,2783.25,11944,ES.v.0
2018-06-18 00:00:00+00:00,35,1,57287,2783.25,2783.5,2761.25,2765.0,983559,ES.v.0
2018-06-19 00:00:00+00:00,35,1,57287,2765.25,2769.0,2735.75,2767.5,1561458,ES.v.0
2018-06-20 00:00:00+00:00,35,1,57287,2767.75,2778.25,2757.25,2774.0,1033566,ES.v.0
2018-06-21 00:00:00+00:00,35,1,57287,2774.0,2785.25,2747.0,2752.5,1454661,ES.v.0
2018-06-22 00:00:00+00:00,35,1,57287,2752.5,2768.5,2752.0,2756.5,1066023,ES.v.0
2018-06-24 00:00:00+00:00,35,1,57287,2757.0,2758.0,2752.25,2757.75,11970,ES.v.0
2018-06-25 00:00:00+00:00,35,1,57287,2757.75,2758.0,2700.5,2720.5,2145996,ES.v.0
2018-06-26 00:00:00+00:00,35,1,57287,2720.5,2735.25,2714.75,2729.0,1366623,ES.v.0
2018-06-27 00:00:00+00:00,35,1,57287,2729.0,2748.0,2701.0,2709.0,2072531,ES.v.0
2018-06-28 00:00:00+00:00,35,1,57287,2709.25,2726.25,2693.25,2721.5,1650576,ES.v.0
2018-06-29 00:00:00+00:00,35,1,57287,2721.5,2745.5,2716.75,2720.75,1549291,ES.v.0
2018-07-01 00:00:00+00:00,35,1,57287,2721.0,2725.25,2712.5,2722.75,19152,ES.v.0
2018-07-02 00:00:00+00:00,35,1,57287,2722.75,2728.5,2698.5,2727.25,1169033,ES.v.0
2018-07-03 00:00:00+00:00,35,1,57287,2727.25,2741.5,2710.75,2713.0,828725,ES.v.0
2018-07-04 00:00:00+00:00,35,1,57287,2713.0,2724.0,2712.0,2720.0,95556,ES.v.0
2018-07-05 00:00:00+00:00,35,1,57287,2720.0,2739.75,2712.5,2733.0,1046314,ES.v.0
2018-07-06 00:00:00+00:00,35,1,57287,2733.25,2766.25,2731.25,2762.5,1218524,ES.v.0
2018-07-08 00:00:00+00:00,35,1,57287,2762.0,2767.0,2761.75,2765.75,7249,ES.v.0
2018-07-09 00:00:00+00:00,35,1,57287,2766.0,2792.0,2765.25,2791.0,942809,ES.v.0
2018-07-10 00:00:00+00:00,35,1,57287,2791.0,2797.75,2772.5,2775.25,958277,ES.v.0
2018-07-11 00:00:00+00:00,35,1,57287,2775.0,2787.75,2765.75,2777.75,1272341,ES.v.0
2018-07-12 00:00:00+00:00,35,1,57287,2777.75,2803.25,2776.0,2801.75,1099400,ES.v.0
2018-07-13 00:00:00+00:00,35,1,57287,2801.75,2807.25,2793.25,2804.25,891817,ES.v.0
2018-07-15 00:00:00+00:00,35,1,57287,2804.75,2809.0,2804.75,2807.0,7034,ES.v.0
2018-07-16 00:00:00+00:00,35,1,57287,2807.25,2809.0,2794.25,2797.75,776987,ES.v.0
2018-07-17 00:00:00+00:00,35,1,57287,2797.5,2816.0,2789.75,2814.75,1019288,ES.v.0
2018-07-18 00:00:00+00:00,35,1,57287,2814.75,2818.25,2806.75,2816.0,830078,ES.v.0
2018-07-19 00:00:00+00:00,35,1,57287,2816.0,2818.0,2800.25,2806.5,1059748,ES.v.0
2018-07-20 00:00:00+00:00,35,1,57287,2806.5,2810.5,2793.0,2803.5,970731,ES.v.0
2018-07-22 00:00:00+00:00,35,1,57287,2805.25,2806.0,2802.0,2802.0,6439,ES.v.0
2018-07-23 00:00:00+00:00,35,1,57287,2802.0,2816.75,2792.5,2816.25,805701,ES.v.0
2018-07-24 00:00:00+00:00,35,1,57287,2816.25,2831.25,2811.0,2819.0,1313708,ES.v.0
2018-07-25 00:00:00+00:00,35,1,57287,2819.0,2849.5,2814.0,2837.0,1290579,ES.v.0
2018-07-26 00:00:00+00:00,35,1,57287,2837.25,2846.5,2833.25,2842.25,984503,ES.v.0
2018-07-27 00:00:00+00:00,35,1,57287,2842.25,2847.0,2808.75,2817.25,1447412,ES.v.0
2018-07-29 00:00:00+00:00,35,1,57287,2816.0,2817.75,2812.75,2815.25,9076,ES.v.0
2018-07-30 00:00:00+00:00,35,1,57287,2815.25,2821.75,2798.25,2806.0,1147269,ES.v.0
2018-07-31 00:00:00+00:00,35,1,57287,2806.25,2827.75,2802.75,2818.25,1332193,ES.v.0
2018-08-01 00:00:00+00:00,35,1,57287,2818.5,2825.75,2805.5,2814.0,1045285,ES.v.0
2018-08-02 00:00:00+00:00,35,1,57287,2813.75,2831.25,2791.0,2829.0,1204669,ES.v.0
2018-08-03 00:00:00+00:00,35,1,57287,2829.0,2841.5,2824.75,2841.25,865025,ES.v.0
2018-08-05 00:00:00+00:00,35,1,57287,2841.5,2843.0,2839.75,2840.0,6922,ES.v.0
2018-08-06 00:00:00+00:00,35,1,57287,2840.0,2853.5,2835.0,2849.75,768960,ES.v.0
2018-08-07 00:00:00+00:00,35,1,57287,2849.75,2863.75,2849.0,2859.0,759700,ES.v.0
2018-08-08 00:00:00+00:00,35,1,57287,2858.75,2862.5,2852.5,2855.0,719006,ES.v.0
2018-08-09 00:00:00+00:00,35,1,57287,2854.75,2862.75,2849.5,2851.75,688653,ES.v.0
2018-08-10 00:00:00+00:00,35,1,57287,2852.0,2852.25,2826.0,2839.25,1349110,ES.v.0
2018-08-12 00:00:00+00:00,35,1,57287,2835.75,2835.75,2828.25,2831.5,20770,ES.v.0
2018-08-13 00:00:00+00:00,35,1,57287,2831.75,2843.75,2820.0,2827.0,1246749,ES.v.0
2018-08-14 00:00:00+00:00,35,1,57287,2827.0,2843.5,2826.5,2841.75,1005957,ES.v.0
2018-08-15 00:00:00+00:00,35,1,57287,2841.75,2843.0,2803.0,2820.75,1805489,ES.v.0
2018-08-16 00:00:00+00:00,35,1,57287,2820.75,2851.75,2817.5,2842.25,1243407,ES.v.0
2018-08-17 00:00:00+00:00,35,1,57287,2842.5,2857.0,2835.0,2853.25,1154116,ES.v.0
2018-08-19 00:00:00+00:00,35,1,57287,2851.75,2855.25,2851.5,2853.0,9079,ES.v.0
2018-08-20 00:00:00+00:00,35,1,57287,2853.0,2860.75,2850.25,2856.0,780533,ES.v.0
2018-08-21 00:00:00+00:00,35,1,57287,2856.0,2874.0,2846.75,2847.25,1062939,ES.v.0
2018-08-22 00:00:00+00:00,35,1,57287,2847.25,2868.25,2846.25,2862.5,935950,ES.v.0
2018-08-23 00:00:00+00:00,35,1,57287,2862.25,2869.75,2854.75,2857.5,1030660,ES.v.0
2018-08-24 00:00:00+00:00,35,1,57287,2857.25,2877.5,2856.25,2876.5,980716,ES.v.0
2018-08-26 00:00:00+00:00,35,1,57287,2877.75,2882.5,2876.75,2882.0,11343,ES.v.0
2018-08-27 00:00:00+00:00,35,1,57287,2882.0,2901.0,2881.25,2901.0,920020,ES.v.0
2018-08-28 00:00:00+00:00,35,1,57287,2900.75,2906.25,2894.25,2901.5,882842,ES.v.0
2018-08-29 00:00:00+00:00,35,1,57287,2901.5,2917.5,2897.5,2914.5,1064693,ES.v.0
2018-08-30 00:00:00+00:00,35,1,57287,2914.5,2915.25,2895.5,2897.5,1292779,ES.v.0
2018-08-31 00:00:00+00:00,35,1,57287,2897.75,2907.5,2891.75,2907.0,1229600,ES.v.0
2018-09-02 00:00:00+00:00,35,1,57287,2906.5,2907.25,2904.75,2906.5,8271,ES.v.0
2018-09-03 00:00:00+00:00,35,1,57287,2906.5,2912.5,2902.5,2906.75,118906,ES.v.0
2018-09-04 00:00:00+00:00,35,1,57287,2906.5,2912.0,2885.5,2897.5,1446910,ES.v.0
2018-09-05 00:00:00+00:00,35,1,57287,2897.5,2900.5,2877.5,2885.75,1560009,ES.v.0
2018-09-06 00:00:00+00:00,35,1,57287,2886.0,2893.0,2868.0,2877.25,1576867,ES.v.0
2018-09-07 00:00:00+00:00,35,1,57287,2877.25,2885.0,2865.0,2872.75,1622810,ES.v.0
2018-09-09 00:00:00+00:00,35,1,57287,2873.75,2876.75,2873.25,2875.25,8337,ES.v.0
2018-09-10 00:00:00+00:00,35,1,57287,2875.25,2888.25,2875.25,2880.75,1193733,ES.v.0
2018-09-11 00:00:00+00:00,35,1,57287,2881.0,2893.0,2867.25,2890.75,1175720,ES.v.0
2018-09-12 00:00:00+00:00,35,1,57287,2891.0,2895.25,2879.5,2887.5,1417020,ES.v.0
2018-09-13 00:00:00+00:00,35,1,57287,2887.25,2907.0,2884.75,2905.0,1164092,ES.v.0
2018-09-14 00:00:00+00:00,35,1,57287,2905.25,2912.25,2896.75,2906.0,609156,ES.v.0
2018-09-16 00:00:00+00:00,35,1,16114,2909.0,2909.0,2904.0,2905.75,13428,ES.v.0
2018-09-17 00:00:00+00:00,35,1,16114,2905.5,2911.25,2883.5,2884.75,1021222,ES.v.0
2018-09-18 00:00:00+00:00,35,1,16114,2884.75,2917.75,2884.25,2912.25,1157580,ES.v.0
2018-09-19 00:00:00+00:00,35,1,16114,2912.25,2918.75,2905.75,2917.5,963395,ES.v.0
2018-09-20 00:00:00+00:00,35,1,16114,2917.25,2941.0,2913.25,2940.5,1242174,ES.v.0
2018-09-21 00:00:00+00:00,35,1,16114,2940.5,2947.0,2932.0,2932.25,1392344,ES.v.0
2018-09-23 00:00:00+00:00,35,1,16114,2929.5,2930.0,2924.75,2928.0,18454,ES.v.0
2018-09-24 00:00:00+00:00,35,1,16114,2928.0,2930.25,2917.75,2925.25,1093106,ES.v.0
2018-09-25 00:00:00+00:00,35,1,16114,2925.25,2934.25,2918.25,2923.5,1009826,ES.v.0
2018-09-26 00:00:00+00:00,35,1,16114,2923.25,2936.0,2907.5,2913.75,1272094,ES.v.0
2018-09-27 00:00:00+00:00,35,1,16114,2913.75,2932.0,2907.5,2921.5,1164420,ES.v.0
2018-09-28 00:00:00+00:00,35,1,16114,2921.5,2925.5,2908.0,2921.75,1353280,ES.v.0
2018-09-30 00:00:00+00:00,35,1,16114,2922.5,2929.75,2922.5,2928.25,21174,ES.v.0
2018-10-01 00:00:00+00:00,35,1,16114,2928.25,2942.0,2922.5,2929.25,1194314,ES.v.0
2018-10-02 00:00:00+00:00,35,1,16114,2929.0,2936.0,2917.5,2928.25,1104092,ES.v.0
2018-10-03 00:00:00+00:00,35,1,16114,2928.5,2944.75,2923.5,2925.0,1224562,ES.v.0
2018-10-04 00:00:00+00:00,35,1,16114,2925.0,2925.5,2887.75,2910.0,2115977,ES.v.0
2018-10-05 00:00:00+00:00,35,1,16114,2910.25,2915.5,2873.25,2895.0,2231796,ES.v.0
2018-10-07 00:00:00+00:00,35,1,16114,2897.5,2898.25,2888.25,2891.25,24683,ES.v.0
2018-10-08 00:00:00+00:00,35,1,16114,2891.5,2897.75,2866.0,2891.25,1700821,ES.v.0
2018-10-09 00:00:00+00:00,35,1,16114,2891.0,2900.0,2874.5,2889.0,1724502,ES.v.0
2018-10-10 00:00:00+00:00,35,1,16114,2889.25,2891.25,2771.5,2777.0,3411873,ES.v.0
2018-10-11 00:00:00+00:00,35,1,16114,2777.0,2798.75,2712.25,2757.5,3895485,ES.v.0
2018-10-12 00:00:00+00:00,35,1,16114,2757.5,2785.0,2732.25,2772.25,2668865,ES.v.0
2018-10-14 00:00:00+00:00,35,1,16114,2770.0,2771.25,2756.5,2767.75,29610,ES.v.0
2018-10-15 00:00:00+00:00,35,1,16114,2767.75,2778.75,2745.25,2755.25,1705315,ES.v.0
2018-10-16 00:00:00+00:00,35,1,16114,2755.25,2819.0,2753.0,2816.5,1695189,ES.v.0
2018-10-17 00:00:00+00:00,35,1,16114,2816.5,2824.25,2783.25,2807.5,1888567,ES.v.0
2018-10-18 00:00:00+00:00,35,1,16114,2807.25,2812.75,2756.5,2772.25,2156404,ES.v.0
2018-10-19 00:00:00+00:00,35,1,16114,2772.25,2800.5,2762.25,2767.5,1935403,ES.v.0
2018-10-21 00:00:00+00:00,35,1,16114,2758.0,2762.5,2753.0,2758.25,31319,ES.v.0
2018-10-22 00:00:00+00:00,35,1,16114,2758.25,2782.0,2749.75,2752.0,1598516,ES.v.0
2018-10-23 00:00:00+00:00,35,1,16114,2752.25,2754.75,2692.25,2746.5,2770458,ES.v.0
2018-10-24 00:00:00+00:00,35,1,16114,2746.25,2750.0,2652.25,2663.75,2798488,ES.v.0
2018-10-25 00:00:00+00:00,35,1,16114,2664.0,2723.75,2663.5,2676.75,2467588,ES.v.0
2018-10-26 00:00:00+00:00,35,1,16114,2676.5,2692.75,2627.25,2662.25,3358510,ES.v.0
2018-10-28 00:00:00+00:00,35,1,16114,2667.0,2682.25,2666.0,2674.0,29777,ES.v.0
2018-10-29 00:00:00+00:00,35,1,16114,2674.0,2707.0,2603.0,2642.0,2698183,ES.v.0
2018-10-30 00:00:00+00:00,35,1,16114,2641.75,2691.75,2633.25,2687.25,2430371,ES.v.0
2018-10-31 00:00:00+00:00,35,1,16114,2687.25,2737.25,2682.0,2713.0,2353856,ES.v.0
2018-11-01 00:00:00+00:00,35,1,16114,2713.25,2741.25,2707.25,2733.0,1771391,ES.v.0
2018-11-02 00:00:00+00:00,35,1,16114,2732.75,2766.25,2699.5,2722.5,2273926,ES.v.0
2018-11-04 00:00:00+00:00,35,1,16114,2722.5,2723.0,2714.5,2715.5,10590,ES.v.0
2018-11-05 00:00:00+00:00,35,1,16114,2715.75,2743.75,2712.75,2740.5,1264750,ES.v.0
2018-11-06 00:00:00+00:00,35,1,16114,2740.5,2761.0,2729.75,2753.0,1241520,ES.v.0
2018-11-07 00:00:00+00:00,35,1,16114,2753.0,2817.75,2744.75,2814.25,1832839,ES.v.0
2018-11-08 00:00:00+00:00,35,1,16114,2814.25,2818.0,2795.0,2806.0,1283899,ES.v.0
2018-11-09 00:00:00+00:00,35,1,16114,2806.0,2811.25,2764.5,2778.75,1650406,ES.v.0
2018-11-11 00:00:00+00:00,35,1,16114,2778.75,2779.5,2773.75,2778.5,10364,ES.v.0
2018-11-12 00:00:00+00:00,35,1,16114,2778.25,2795.25,2722.25,2729.0,1872417,ES.v.0
2018-11-13 00:00:00+00:00,35,1,16114,2729.0,2755.75,2714.5,2735.75,2075150,ES.v.0
2018-11-14 00:00:00+00:00,35,1,16114,2735.75,2748.25,2686.25,2697.25,2231085,ES.v.0
2018-11-15 00:00:00+00:00,35,1,16114,2697.25,2736.75,2671.25,2726.25,2325024,ES.v.0
2018-11-16 00:00:00+00:00,35,1,16114,2726.5,2748.75,2708.75,2742.25,1792158,ES.v.0
2018-11-18 00:00:00+00:00,35,1,16114,2733.0,2735.0,2728.75,2733.5,13193,ES.v.0
2018-11-19 00:00:00+00:00,35,1,16114,2733.5,2748.0,2681.5,2692.0,1933654,ES.v.0
2018-11-20 00:00:00+00:00,35,1,16114,2691.75,2694.25,2631.75,2636.5,2492173,ES.v.0
2018-11-21 00:00:00+00:00,35,1,16114,2636.75,2671.25,2636.25,2651.5,1376342,ES.v.0
2018-11-22 00:00:00+00:00,35,1,16114,2651.25,2656.25,2627.0,2641.0,176389,ES.v.0
2018-11-23 00:00:00+00:00,35,1,16114,2641.0,2647.5,2626.0,2628.5,645399,ES.v.0
2018-11-25 00:00:00+00:00,35,1,16114,2633.5,2639.5,2631.5,2638.0,13868,ES.v.0
2018-11-26 00:00:00+00:00,35,1,16114,2638.0,2676.25,2635.75,2661.75,1325204,ES.v.0
2018-11-27 00:00:00+00:00,35,1,16114,2661.75,2688.75,2655.25,2685.75,1442435,ES.v.0
2018-11-28 00:00:00+00:00,35,1,16114,2685.5,2745.0,2681.0,2739.5,1785951,ES.v.0
2018-11-29 00:00:00+00:00,35,1,16114,2739.5,2754.5,2723.25,2740.5,1456192,ES.v.0
2018-11-30 00:00:00+00:00,35,1,16114,2740.25,2764.75,2729.0,2764.0,1395300,ES.v.0
2018-12-02 00:00:00+00:00,35,1,16114,2793.5,2809.75,2793.0,2803.25,52930,ES.v.0
2018-12-03 00:00:00+00:00,35,1,16114,2803.25,2814.0,2773.5,2786.0,1782278,ES.v.0
2018-12-04 00:00:00+00:00,35,1,16114,2786.25,2787.5,2696.0,2709.25,2597684,ES.v.0
2018-12-05 00:00:00+00:00,35,1,16114,2709.25,2720.75,2649.75,2684.0,231080,ES.v.0
2018-12-06 00:00:00+00:00,35,1,16114,2684.25,2699.25,2621.25,2695.75,3144652,ES.v.0
2018-12-07 00:00:00+00:00,35,1,16114,2695.75,2709.75,2623.25,2636.75,2481305,ES.v.0
2018-12-09 00:00:00+00:00,35,1,16114,2625.0,2629.75,2610.25,2614.75,38930,ES.v.0
2018-12-10 00:00:00+00:00,35,1,16114,2614.75,2648.5,2583.0,2637.5,2460642,ES.v.0
2018-12-11 00:00:00+00:00,35,1,16114,2637.5,2678.0,2621.25,2638.75,2203194,ES.v.0
2018-12-12 00:00:00+00:00,35,1,16114,2638.75,2686.5,2634.25,2658.25,1739481,ES.v.0
2018-12-13 00:00:00+00:00,35,1,16114,2658.25,2671.0,2637.25,2646.25,1625893,ES.v.0
2018-12-14 00:00:00+00:00,35,1,16114,2646.25,2648.75,2594.0,2597.0,935253,ES.v.0
2018-12-16 00:00:00+00:00,35,1,18720,2595.5,2609.0,2595.5,2608.5,6956,ES.v.0
2018-12-17 00:00:00+00:00,35,1,18720,2608.5,2616.75,2533.5,2562.75,2149432,ES.v.0
2018-12-18 00:00:00+00:00,35,1,18720,2562.75,2577.75,2530.0,2543.0,2005802,ES.v.0
2018-12-19 00:00:00+00:00,35,1,18720,2543.0,2592.0,2489.5,2510.5,2431465,ES.v.0
2018-12-20 00:00:00+00:00,35,1,18720,2510.75,2518.0,2441.5,2482.5,3348067,ES.v.0
2018-12-21 00:00:00+00:00,35,1,18720,2482.25,2508.0,2409.25,2421.25,2858259,ES.v.0
2018-12-23 00:00:00+00:00,35,1,18720,2407.75,2422.25,2401.0,2417.25,38279,ES.v.0
2018-12-24 00:00:00+00:00,35,1,18720,2417.0,2434.5,2340.5,2342.25,1198592,ES.v.0
2018-12-25 00:00:00+00:00,35,1,18720,2348.5,2351.0,2316.75,2345.5,41790,ES.v.0
2018-12-26 00:00:00+00:00,35,1,18720,2345.75,2477.75,2325.0,2462.25,1898374,ES.v.0
2018-12-27 00:00:00+00:00,35,1,18720,2462.5,2498.75,2397.0,2483.0,2194592,ES.v.0
2018-12-28 00:00:00+00:00,35,1,18720,2482.75,2523.0,2472.75,2488.0,1922207,ES.v.0
2018-12-30 00:00:00+00:00,35,1,18720,2495.5,2507.75,2495.5,2500.75,13145,ES.v.0
2018-12-31 00:00:00+00:00,35,1,18720,2500.5,2513.0,2482.75,2508.75,1333419,ES.v.0
2019-01-01 00:00:00+00:00,35,1,18720,2508.0,2521.0,2506.25,2517.0,14934,ES.v.0
2019-01-02 00:00:00+00:00,35,1,18720,2517.25,2521.25,2452.25,2474.75,1933580,ES.v.0
2019-01-03 00:00:00+00:00,35,1,18720,2475.0,2493.5,2443.25,2449.5,2172622,ES.v.0
2019-01-04 00:00:00+00:00,35,1,18720,2449.25,2539.25,2438.5,2529.5,2255998,ES.v.0
2019-01-06 00:00:00+00:00,35,1,18720,2537.25,2538.75,2532.5,2538.25,15496,ES.v.0
2019-01-07 00:00:00+00:00,35,1,18720,2538.25,2567.5,2523.25,2550.75,1569867,ES.v.0
2019-01-08 00:00:00+00:00,35,1,18720,2551.0,2581.25,2547.5,2577.25,1622768,ES.v.0
